"Pasta","Problema","Detalhe"
"D:\SHARED\DPAS\CADASTRO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\CADASTRO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\CADASTRO\GLOBAL","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\CADASTRO\GLOBAL","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\licenças contrução Municípios","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\licenças contrução Municípios","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\licenças contrução Municípios\Município de Carregal do Sal","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\licenças contrução Municípios\Município de Carregal do Sal","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Nova pasta","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Nova pasta","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Nova pasta\DOC_aintar","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Nova pasta\DOC_aintar","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Nova pasta\Nova pasta","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Nova pasta\Nova pasta","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Nova pasta\Ramais_aintar","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Nova pasta\Ramais_aintar","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Pedidos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Pedidos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Pedidos\enviado via ctt","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Pedidos\enviado via ctt","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Pedidos\Fossas OS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\DPAS\Pedidos\Fossas OS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Pedidos\Fossas OS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Pedidos\Gestão Pedidos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Pedidos\Gestão Pedidos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Pedidos\MUNICÍPIO C.SAL","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Pedidos\MUNICÍPIO C.SAL","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Pedidos\Município Santa Comba Dão","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Pedidos\Município Santa Comba Dão","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Pedidos\MUNICÍPIO TONDELA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Pedidos\MUNICÍPIO TONDELA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Pedidos\Município Tábua","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Pedidos\Município Tábua","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Pedidos\ocorrencias_ atendimentos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Pedidos\ocorrencias_ atendimentos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Pedidos\RAMAL E SANEAMENTO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Pedidos\RAMAL E SANEAMENTO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Pedidos\ÁGUAS DO PLANALTO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Pedidos\ÁGUAS DO PLANALTO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\2019.11_Processo_Digital","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\2019.11_Processo_Digital","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\ETAR Beijos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\ETAR Beijos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\ETAR CARAPINHA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\ETAR CARAPINHA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\ETAR de Santa Comba Dão","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\ETAR de Santa Comba Dão","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\ETAR Laceiras","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\ETAR Laceiras","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\ETAR Sobral","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\ETAR Sobral","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\ETAR VASCO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\ETAR VASCO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\Informações Abertura","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\Informações Abertura","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\Informações Abertura Projetos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\Informações Abertura Projetos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\Levantamento Topografico -Ampliação ETAR  Santa Comba Dao","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\Levantamento Topografico -Ampliação ETAR  Santa Comba Dao","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001345","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001345","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001346","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001346","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001347","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001347","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001348","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001348","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001349","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001349","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001350","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001350","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001351","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001351","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001352","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001352","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001353","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001353","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001354","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001354","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001366","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001366","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001367","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001367","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001368","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\POSEUR-03-2012-FC-001368","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\Processo_Digital_Pinheirinho_vrs1","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\Processo_Digital_Pinheirinho_vrs1","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\PROJETOS\Rar Carapinha","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\PROJETOS\Rar Carapinha","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Viaturas","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Viaturas","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Viaturas\28-VO-70","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Viaturas\28-VO-70","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Viaturas\47-80-HX","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Viaturas\47-80-HX","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Viaturas\89-SJ-40","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Viaturas\89-SJ-40","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Viaturas\ATRELADO SEGURO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Viaturas\ATRELADO SEGURO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Viaturas\AV-40-FP","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Viaturas\AV-40-FP","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Viaturas\DECLARAÇÕES DE CONDUTOR","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Viaturas\DECLARAÇÕES DE CONDUTOR","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Viaturas\Ficha de segurança","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Viaturas\Ficha de segurança","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Viaturas\GEOCAR","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Viaturas\GEOCAR","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Viaturas\Mota 02-EZ-19","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Viaturas\Mota 02-EZ-19","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Viaturas\Mota 02-EZ-24 C .Sal","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Viaturas\Mota 02-EZ-24 C .Sal","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Viaturas\PASTA COMBUSTIVEIS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Viaturas\PASTA COMBUSTIVEIS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Viaturas\Regulamento de condução viaturas","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Viaturas\Regulamento de condução viaturas","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Viaturas\Tratores","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Viaturas\Tratores","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\DPAS\Viaturas\viaturas ALD","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\DPAS\Viaturas\viaturas ALD","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\ADESÃO E TARIFARIO AINTAR","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\ADESÃO E TARIFARIO AINTAR","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\ADESÃO E TARIFARIO AINTAR","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\APA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\APA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\APA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\APA\Ambiente","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\APA\Ambiente","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\APA\Ambiente","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\CIRCULARES","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\CIRCULARES","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\CIRCULARES","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\CIRCULARES\2026","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\CIRCULARES\2026","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\CIRCULARES\2026","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\CONSTRUÇÃO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\CONSTRUÇÃO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\CONSTRUÇÃO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\CONSTRUÇÃO\Assiduidade_Equip_Const","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\CONSTRUÇÃO\Assiduidade_Equip_Const","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\CONSTRUÇÃO\Assiduidade_Equip_Const","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\CONSTRUÇÃO\Cadastro","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\CONSTRUÇÃO\Cadastro","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\CONSTRUÇÃO\Cadastro","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\CONSTRUÇÃO\CARAPINHA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\CONSTRUÇÃO\CARAPINHA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\CONSTRUÇÃO\CARAPINHA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\CONSTRUÇÃO\Empreitada_pavimentacoes","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\CONSTRUÇÃO\Empreitada_pavimentacoes","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\CONSTRUÇÃO\Empreitada_pavimentacoes","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\CONSTRUÇÃO\Empreitada_Ramais","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\CONSTRUÇÃO\Empreitada_Ramais","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\CONSTRUÇÃO\Empreitada_Ramais","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\CONSTRUÇÃO\Empreitada_Saldonas","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\CONSTRUÇÃO\Empreitada_Saldonas","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\CONSTRUÇÃO\Empreitada_Saldonas","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
